City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Mpika,ZM,2023-01-04 12:33:46,-11.8343,31.4529,75.11,66,100,0.49
295,Salym,RU,2023-01-04 12:33:47,60.0625,71.4789,7.12,97,100,2.33
296,Clyde River,CA,2023-01-04 12:33:47,70.4692,-68.5914,-14.57,76,100,16.11
297,Acarau,BR,2023-01-04 12:33:47,-2.8856,-40.12,86.09,61,31,17.05
298,Atasu,KZ,2023-01-04 12:33:48,48.6814,71.6433,24.49,95,100,21.0
299,Isla Vista,US,2023-01-04 12:33:48,34.4133,-119.861,62.01,72,20,13.8
300,Tete,MZ,2023-01-04 12:33:49,-16.1564,33.5867,96.89,41,75,6.91
301,Merke,KZ,2023-01-04 12:33:49,42.8728,73.1786,33.39,75,100,7.52
302,Umba,RU,2023-01-04 12:33:49,66.6871,34.3429,20.55,86,42,13.04
303,Izhma,RU,2023-01-04 12:33:50,65.0083,53.9113,-7.82,100,95,2.1
304,Khilok,RU,2023-01-04 12:33:50,51.3674,110.4676,-9.71,96,10,2.84
305,Alofi,NU,2023-01-04 12:33:51,-19.0595,-169.9187,73.29,88,100,3.44
306,Anjozorobe,MG,2023-01-04 12:33:51,-18.4,47.8667,74.34,55,92,4.5
307,Kimbe,PG,2023-01-04 12:33:52,-5.5502,150.1429,76.41,91,100,3.0
308,Riyadh,SA,2023-01-04 12:33:52,24.6877,46.7219,60.94,57,100,16.8
309,Ayotzintepec,MX,2023-01-04 12:33:53,17.6667,-96.1333,69.26,70,4,3.89
310,Nome,US,2023-01-04 12:33:53,64.5011,-165.4064,24.87,100,100,10.36
311,Yatsushiro,JP,2023-01-04 12:33:53,32.5,130.6,37.18,53,0,6.11
312,Wamba,NG,2023-01-04 12:33:54,8.9333,8.6,96.85,14,100,12.46
313,Kharp,RU,2023-01-04 12:33:13,66.8014,65.8081,5.16,94,100,14.32
314,Sao Felix Do Xingu,BR,2023-01-04 12:33:54,-6.6447,-51.995,78.42,79,100,3.13
315,Sadao,TH,2023-01-04 12:33:55,6.6388,100.4234,79.56,91,100,5.08
316,Awbari,LY,2023-01-04 12:33:55,26.5921,12.7805,63.28,35,4,9.69
317,Lamu,KE,2023-01-04 12:33:55,-2.2717,40.902,86.22,69,92,17.78
318,Tall Kayf,TR,2023-01-04 12:33:56,37.0833,41.0667,64.74,19,45,1.97
319,Kalabo,ZM,2023-01-04 12:33:56,-14.97,22.6814,67.77,84,100,3.31
320,Weligama,LK,2023-01-04 12:33:56,5.9667,80.4167,76.08,81,17,4.29
321,Rock Sound,BS,2023-01-04 12:33:57,24.9,-76.2,77.41,71,0,15.77
322,Soro,IN,2023-01-04 12:34:57,21.2881,86.6858,67.91,56,0,5.48
323,Posse,BR,2023-01-04 12:34:58,-14.0931,-46.3694,76.5,68,93,4.92
324,Zhumadian,CN,2023-01-04 12:34:58,32.9794,114.0294,43.0,61,11,3.4
325,Sakaiminato,JP,2023-01-04 12:34:58,35.55,133.2333,42.78,56,75,8.05
326,Komsomolskiy,UZ,2023-01-04 12:34:59,40.4272,71.7189,36.32,93,100,4.61
327,Bintulu,MY,2023-01-04 12:34:59,3.1667,113.0333,79.21,88,20,2.3
328,Cap Malheureux,MU,2023-01-04 12:34:59,-19.9842,57.6142,84.47,62,100,10.0
329,Beloha,MG,2023-01-04 12:35:00,-25.1667,45.05,77.85,69,100,4.61
330,Tabuk,PH,2023-01-04 12:35:00,17.4189,121.4443,69.78,93,100,6.22
331,Barstow,US,2023-01-04 12:35:00,34.8986,-117.0228,47.16,82,100,5.55
332,Arlit,NE,2023-01-04 12:35:01,18.7369,7.3853,77.97,12,29,5.84
333,Codrington,AU,2023-01-04 12:35:02,-38.2667,141.9667,58.86,65,98,14.07
334,Avera,US,2023-01-04 12:35:02,33.194,-82.5271,67.51,95,100,14.27
335,Kaeo,NZ,2023-01-04 12:35:03,-35.1,173.7833,69.33,98,100,11.1
336,Vanimo,PG,2023-01-04 12:35:04,-2.6741,141.3028,78.85,84,100,2.98
337,Matara,LK,2023-01-04 12:33:32,5.9485,80.5353,75.88,84,15,5.21
338,Zalantun,CN,2023-01-04 12:35:06,48.0,122.7167,-3.06,83,1,5.12
339,Tessalit,ML,2023-01-04 12:35:09,20.1986,1.0114,76.51,13,0,10.29
340,Takoradi,GH,2023-01-04 12:35:10,4.8845,-1.7554,86.38,53,98,8.7
341,Penzance,GB,2023-01-04 12:35:11,50.1186,-5.5371,54.28,100,20,14.97
342,Hovd,MN,2023-01-04 12:35:12,48.0056,91.6419,2.28,83,100,2.82
343,Quang Ngai,VN,2023-01-04 12:33:34,15.1167,108.8,67.71,95,100,6.29
344,Vazante,BR,2023-01-04 12:35:12,-17.9869,-46.9078,77.32,74,100,5.53
345,Santa Maria,BR,2023-01-04 12:31:50,-29.6842,-53.8069,76.3,57,0,2.3
346,Namatanai,PG,2023-01-04 12:35:14,-3.6667,152.4333,79.57,80,100,9.71
347,Anloga,GH,2023-01-04 12:35:15,5.7947,0.8973,85.26,38,35,7.65
348,Frutal,BR,2023-01-04 12:34:03,-20.0247,-48.9406,73.13,87,100,11.86
349,Russell,US,2023-01-04 12:30:27,32.3502,-85.1999,63.68,88,100,6.91
350,Detroit,US,2023-01-04 12:33:03,42.3314,-83.0458,47.25,96,100,4.61
351,Mazara Del Vallo,IT,2023-01-04 12:35:18,37.6641,12.588,62.92,70,3,8.23
352,Madang,PG,2023-01-04 12:35:19,-5.2246,145.7966,76.44,92,100,3.18
353,Blacksburg,US,2023-01-04 12:35:20,37.2296,-80.4139,60.1,95,75,0.0
354,Sabang,ID,2023-01-04 12:35:20,5.8933,95.3214,80.58,79,95,18.19
355,Sume,BR,2023-01-04 12:35:21,-7.6717,-36.88,83.71,49,17,10.83
356,Tasiilaq,GL,2023-01-04 12:35:22,65.6145,-37.6368,14.16,73,91,5.99
357,Vestmanna,FO,2023-01-04 12:35:22,62.1564,-7.1664,38.32,100,100,0.0
358,Hami,CN,2023-01-04 12:35:23,42.8,93.45,23.4,48,100,6.11
359,Lokosovo,RU,2023-01-04 12:35:23,61.1333,74.8167,4.12,96,33,7.67
360,Spokane,US,2023-01-04 12:30:30,47.6166,-117.3677,28.81,87,100,1.01
361,Coihueco,CL,2023-01-04 12:35:27,-36.6167,-71.8333,61.54,63,0,12.66
362,Hollola,FI,2023-01-04 12:35:28,61.05,25.4333,12.72,98,79,3.44
363,Manacapuru,BR,2023-01-04 12:35:29,-3.2997,-60.6206,78.98,84,67,2.3
364,Torbay,CA,2023-01-04 12:35:30,47.6666,-52.7314,33.28,88,100,13.8
365,Gat,IL,2023-01-04 12:35:04,31.61,34.7642,67.82,100,50,8.7
366,Hanyang,CN,2023-01-04 12:35:31,32.1371,105.5126,45.1,60,49,1.07
367,Sitka,US,2023-01-04 12:34:53,57.0531,-135.33,44.49,61,75,13.8
368,Lucapa,AO,2023-01-04 12:35:33,-8.4192,20.7447,80.71,62,16,2.66
369,Capanema,BR,2023-01-04 12:35:33,-1.1958,-47.1808,84.16,67,11,6.69
370,Tamandare,BR,2023-01-04 12:35:34,-8.7597,-35.1047,83.3,62,8,8.52
371,Gediz,TR,2023-01-04 12:40:32,39.0417,29.41,55.85,29,6,6.11
372,Cabo San Lucas,MX,2023-01-04 12:39:10,22.8909,-109.9124,63.52,83,0,4.23
373,Luau,AO,2023-01-04 12:40:32,-10.7073,22.2247,78.55,60,33,4.56
374,Severnyy-Kospashskiy,RU,2023-01-04 12:40:33,59.0925,57.8008,-10.39,82,100,2.39
375,Paamiut,GL,2023-01-04 12:40:33,61.994,-49.6678,22.64,81,100,14.41
376,El Espinal,MX,2023-01-04 12:40:34,16.3333,-94.0667,66.9,79,2,4.54
377,Vestmannaeyjar,IS,2023-01-04 12:40:34,63.4427,-20.2734,31.19,74,0,17.27
378,Steenbergen,NL,2023-01-04 12:40:35,51.5842,4.3194,55.06,88,75,14.97
379,Talara,PE,2023-01-04 12:39:25,-4.5772,-81.2719,72.36,73,0,16.11
380,Kattivakkam,IN,2023-01-04 12:40:35,13.2167,80.3167,82.49,68,25,12.93
381,Alice Springs,AU,2023-01-04 12:37:34,-23.7,133.8833,67.55,88,100,0.0
382,Wladyslawowo,PL,2023-01-04 12:40:36,54.7909,18.4009,39.94,84,100,21.25
383,Constitucion,CL,2023-01-04 12:40:36,-35.3333,-72.4167,67.64,57,0,4.45
384,Ngunguru,NZ,2023-01-04 12:40:37,-35.6167,174.5,67.86,96,100,25.08
385,Mayskiy,RU,2023-01-04 12:40:37,47.6931,40.1025,42.21,62,100,12.75
386,Ust-Kut,RU,2023-01-04 12:40:38,56.7938,105.7672,-4.23,100,100,2.57
387,Youghal,IE,2023-01-04 12:40:38,51.95,-7.8506,52.56,87,91,21.45
388,Nivala,FI,2023-01-04 12:40:39,63.9167,24.9667,6.13,99,66,2.71
389,Fortuna,US,2023-01-04 12:40:39,40.5982,-124.1573,56.32,41,75,25.32
390,Livingston,GB,2023-01-04 12:37:38,55.9029,-3.5226,49.3,88,75,13.8
391,Mapastepec,MX,2023-01-04 12:40:40,15.4333,-92.9,73.09,82,0,3.98
392,Dingle,PH,2023-01-04 12:40:40,10.9995,122.6711,73.42,96,100,5.7
393,Neuquen,AR,2023-01-04 12:40:23,-38.9516,-68.0591,75.09,41,0,4.61
394,Ahuimanu,US,2023-01-04 12:40:40,21.4447,-157.8378,71.31,95,99,1.01
395,Springdale,US,2023-01-04 12:40:41,36.1867,-94.1288,33.71,86,0,8.05
396,Hualmay,PE,2023-01-04 12:40:41,-11.0964,-77.6139,70.03,82,100,2.39
397,Tadine,NC,2023-01-04 12:40:41,-21.55,167.8833,75.34,83,54,6.6
398,Uvarovo,RU,2023-01-04 12:40:42,51.9849,42.2615,31.48,85,100,13.89
399,Liverpool,GB,2023-01-04 12:39:18,53.4106,-2.9779,56.14,77,40,26.46
400,Pontianak,ID,2023-01-04 12:40:42,-0.0333,109.3333,75.18,94,75,5.75
401,Ouallam,NE,2023-01-04 12:40:43,14.3188,2.0866,84.85,15,12,14.83
402,Maravilha,BR,2023-01-04 12:40:43,-26.7608,-53.1725,74.8,82,0,5.01
403,Herat,AF,2023-01-04 12:40:37,34.5,62.0,45.01,37,0,2.01
404,Kologriv,RU,2023-01-04 12:40:44,58.8275,44.3178,4.06,97,64,6.31
405,Touros,BR,2023-01-04 12:40:44,-5.1989,-35.4608,84.34,62,86,13.8
406,Seitin,RO,2023-01-04 12:40:45,46.1,20.85,47.95,51,0,5.21
407,Yaan,NG,2023-01-04 12:40:45,7.3833,8.5667,96.17,14,47,10.98
408,Alta Floresta,BR,2023-01-04 12:40:45,-9.8756,-56.0861,73.49,91,100,2.84
409,Presidente Epitacio,BR,2023-01-04 12:40:46,-21.7633,-52.1156,75.65,85,99,8.19
410,San Jose,US,2023-01-04 12:39:01,37.3394,-121.895,55.49,76,100,12.66
411,Nieuw Amsterdam,SR,2023-01-04 12:40:46,5.8833,-55.0833,79.02,89,40,6.91
412,Kloulklubed,PW,2023-01-04 12:40:47,7.0419,134.2556,77.5,77,69,15.99
413,Biak,ID,2023-01-04 12:40:47,-0.9131,122.8766,78.31,84,98,1.25
414,Ca Mau,VN,2023-01-04 12:40:47,9.1769,105.15,78.78,71,100,4.12
415,Pleasanton,US,2023-01-04 12:40:48,37.6624,-121.8747,54.55,91,100,4.61
416,Bulungu,CD,2023-01-04 12:41:48,-4.55,18.6,88.68,51,59,2.06
417,Denpasar,ID,2023-01-04 12:41:49,-8.65,115.2167,82.06,83,40,19.57
418,Bubaque,GW,2023-01-04 12:41:49,11.2833,-15.8333,77.04,41,5,2.53
419,Erenhot,CN,2023-01-04 12:41:49,43.6475,111.9767,16.75,54,6,8.39
420,Suhbaatar,MN,2023-01-04 12:41:50,50.2314,106.2078,-20.24,100,47,1.57
421,Belaya Gora,RU,2023-01-04 12:41:50,68.5333,146.4167,-49.92,100,69,0.72
422,Kiunga,PG,2023-01-04 12:41:51,-6.1219,141.2906,74.41,94,100,3.47
423,Nakonde,ZM,2023-01-04 12:41:51,-9.3421,32.745,71.58,69,100,1.43
424,Zhanakorgan,KZ,2023-01-04 12:41:51,43.9098,67.2495,36.97,76,100,12.55
425,Chifeng,CN,2023-01-04 12:41:52,42.2683,118.9636,18.64,54,100,5.7
426,Axim,GH,2023-01-04 12:41:52,4.8699,-2.2405,87.4,50,25,7.92
427,Oildale,US,2023-01-04 12:41:52,35.4197,-119.0195,59.88,87,20,3.44
428,La Asuncion,VE,2023-01-04 12:41:53,11.0333,-63.8628,76.84,78,85,10.96
429,Erzin,TR,2023-01-04 12:41:53,36.9559,36.2,60.78,26,0,3.44
430,Coahuayana,MX,2023-01-04 12:41:53,18.7333,-103.6833,67.75,65,0,4.21
431,Strezhevoy,RU,2023-01-04 12:41:54,60.7333,77.5889,4.06,95,78,6.87
432,Leh,IN,2023-01-04 12:40:59,34.1667,77.5833,2.07,59,0,2.98
433,Boulder,US,2023-01-04 12:39:00,40.0833,-105.3505,26.33,70,40,8.05
434,Dong Hoi,VN,2023-01-04 12:41:55,17.4833,106.6,64.0,87,100,9.73
435,The Valley,AI,2023-01-04 12:41:14,18.217,-63.0578,80.1,73,20,14.97
436,Najran,SA,2023-01-04 12:38:29,17.4924,44.1277,81.25,16,5,12.5
437,Vardo,NO,2023-01-04 12:41:55,70.3705,31.1107,31.98,69,75,18.41
438,Coihaique,CL,2023-01-04 12:41:56,-45.5752,-72.0662,60.75,67,40,4.61
439,Saint Anthony,US,2023-01-04 12:41:56,45.0205,-93.218,32.25,95,100,11.5
440,Anchorage,US,2023-01-04 12:41:42,61.2181,-149.9003,33.73,86,100,16.11
441,Clinton,US,2023-01-04 12:41:56,42.587,-82.9199,48.43,94,100,3.44
442,Calvinia,ZA,2023-01-04 12:41:57,-31.4707,19.776,73.22,40,40,10.36
443,Maningrida,AU,2023-01-04 12:41:57,-12.0667,134.2667,78.8,89,100,8.57
444,Christchurch,NZ,2023-01-04 12:40:28,-43.5333,172.6333,63.91,83,100,6.91
445,Tiarei,PF,2023-01-04 12:41:58,-17.5333,-149.3333,78.82,83,100,13.85
446,Byron Bay,AU,2023-01-04 12:41:58,-28.65,153.6167,70.95,94,100,9.22
447,Pemba,MZ,2023-01-04 12:41:58,-12.974,40.5178,86.7,70,75,14.97
448,Nedjo,ET,2023-01-04 12:41:59,9.5046,35.5019,78.69,24,18,6.38
449,Hay River,CA,2023-01-04 12:40:20,60.8156,-115.7999,12.16,85,100,2.3
450,Bereda,ES,2023-01-04 12:41:59,43.2686,-7.5406,56.57,78,26,3.6
451,Honningsvag,NO,2023-01-04 12:42:00,70.9821,25.9704,29.95,80,75,3.44
452,Beringovskiy,RU,2023-01-04 12:42:00,63.05,179.3167,-18.29,93,98,11.41
453,Gold Coast,AU,2023-01-04 12:42:00,-28.0,153.4333,78.01,96,75,12.66
454,Merauke,ID,2023-01-04 12:42:01,-8.4667,140.3333,82.54,81,100,5.12
455,Pontes E Lacerda,BR,2023-01-04 12:42:01,-15.2261,-59.3353,71.82,98,100,5.73
456,Kabompo,ZM,2023-01-04 12:42:02,-13.5927,24.2008,72.72,81,100,2.28
457,Ekibastuz,KZ,2023-01-04 12:42:03,51.6667,75.3667,19.87,81,44,19.95
458,Mangaldai,IN,2023-01-04 12:42:04,26.4333,92.0333,64.33,56,0,4.47
459,Menongue,AO,2023-01-04 12:43:05,-14.6585,17.691,78.55,47,93,9.71
460,Swan Hill,AU,2023-01-04 12:43:05,-35.3378,143.5544,61.36,53,0,16.26
461,Camacha,PT,2023-01-04 12:43:06,33.0833,-16.3333,63.82,59,40,16.11
462,Homer,US,2023-01-04 12:43:07,59.6425,-151.5483,35.49,75,100,16.11
463,Kamaishi,JP,2023-01-04 12:43:07,39.2667,141.8833,28.56,62,28,8.61
464,Jiwani,PK,2023-01-04 12:43:08,25.05,61.7417,70.41,32,0,9.6
465,Poum,NC,2023-01-04 12:43:08,-20.2333,164.0167,78.39,71,39,10.36
466,San Ramon De La Nueva Oran,AR,2023-01-04 12:43:09,-23.1322,-64.326,82.42,46,91,0.98
467,Hokitika,NZ,2023-01-04 12:43:10,-42.7167,170.9667,63.36,79,100,5.79
468,Sukumo,JP,2023-01-04 12:43:10,32.9333,132.7333,39.31,70,8,7.27
469,Ola,RU,2023-01-04 12:43:11,59.5833,151.2833,-4.86,75,52,9.06
470,Khandyga,RU,2023-01-04 12:43:11,62.6667,135.6,-36.71,96,100,1.48
471,Mogadishu,SO,2023-01-04 12:43:11,2.0371,45.3438,84.07,70,20,23.02
472,Kiama,AU,2023-01-04 12:43:13,-34.6833,150.8667,65.37,93,100,5.01
473,Burdur,TR,2023-01-04 12:41:25,37.7203,30.2908,47.1,37,0,5.75
474,Kabo,CF,2023-01-04 12:43:14,7.6994,18.629,98.51,16,90,7.43
475,Port Hardy,CA,2023-01-04 12:43:15,50.6996,-127.4199,42.98,87,100,17.27
476,Cabildo,AR,2023-01-04 12:43:15,-38.4842,-61.8954,82.8,19,0,13.67
477,Lucea,JM,2023-01-04 12:43:16,18.451,-78.1736,76.86,77,5,16.73
478,Avon Lake,US,2023-01-04 12:43:05,41.5053,-82.0282,57.2,92,100,9.22
479,San Lorenzo,PY,2023-01-04 12:43:17,-25.3333,-57.5333,76.14,68,0,8.99
480,Flinders,AU,2023-01-04 12:43:18,-34.5833,150.8552,65.17,89,100,10.0
481,Coro,VE,2023-01-04 12:43:19,11.4045,-69.6734,76.71,79,11,9.24
482,Gariaband,IN,2023-01-04 12:43:20,20.635,82.0614,70.14,52,55,5.1
483,Killybegs,IE,2023-01-04 12:43:20,54.6333,-8.45,49.71,87,97,25.68
484,Kangaatsiaq,GL,2023-01-04 12:43:21,68.3065,-53.4641,-6.59,87,21,12.5
485,Derzhavinsk,KZ,2023-01-04 12:41:23,51.1,66.3167,28.69,96,100,21.05
486,Pacific Grove,US,2023-01-04 12:43:23,36.6177,-121.9166,54.09,90,100,5.75
487,Punuare,HN,2023-01-04 12:43:24,14.7333,-85.9667,75.96,86,99,1.86
488,Kapoeta,SS,2023-01-04 12:43:24,4.7717,33.5903,95.54,10,0,18.5
489,Colares,PT,2023-01-04 12:43:25,38.7992,-9.4469,60.17,69,0,9.22
490,Bhuj,IN,2023-01-04 12:40:29,23.2667,69.6667,63.37,28,0,12.37
491,Bahir Dar,ET,2023-01-04 12:43:27,11.5936,37.3908,76.21,24,9,6.85
492,Makakilo City,US,2023-01-04 12:43:27,21.3469,-158.0858,70.12,91,100,4.61
493,Bonfim,BR,2023-01-04 12:43:29,3.0833,-59.95,75.87,82,100,6.71
494,Tabou,CI,2023-01-04 12:43:29,4.423,-7.3528,85.55,56,15,7.14
495,Katsuura,JP,2023-01-04 12:43:30,35.1333,140.3,43.56,50,27,13.91
496,Henties Bay,NA,2023-01-04 12:43:31,-22.116,14.2845,68.13,75,44,11.77
497,Kadoma,JP,2023-01-04 12:43:31,34.7333,135.5833,46.38,67,66,5.75
498,La Grande,US,2023-01-04 12:43:33,45.3246,-118.0877,31.77,94,93,5.1
499,Korsor,DK,2023-01-04 12:43:33,55.3299,11.1386,44.98,100,100,22.08
500,Ilulissat,GL,2023-01-04 12:43:34,69.2167,-51.1,1.42,42,0,11.5
501,Bella Union,UY,2023-01-04 12:43:36,-30.2752,-57.6007,84.11,24,0,9.08
502,Kislovodsk,RU,2023-01-04 12:43:36,43.9133,42.7208,38.84,77,78,3.83
503,Algiers,DZ,2023-01-04 12:41:18,36.7525,3.042,60.62,63,75,5.75
504,Zilair,RU,2023-01-04 12:43:37,52.2332,57.4392,30.02,97,100,12.8
505,Ninghai,CN,2023-01-04 12:43:37,29.2892,121.4247,48.7,75,100,0.49
506,Sao Geraldo Do Araguaia,BR,2023-01-04 12:43:37,-6.4006,-48.555,79.9,87,98,1.3
507,Armizonskoye,RU,2023-01-04 12:44:38,55.9461,67.6736,-0.29,95,100,4.56
508,Sale,MA,2023-01-04 12:44:38,34.0389,-6.8166,65.08,63,40,5.75
509,Bumba,CD,2023-01-04 12:44:39,2.1833,22.4667,93.02,32,34,6.22
510,Akyab,MM,2023-01-04 12:44:39,20.15,92.9,72.9,62,12,10.07
511,Zhezkazgan,KZ,2023-01-04 12:44:39,47.8043,67.7144,30.18,86,75,26.84
512,Sao Pedro,BR,2023-01-04 12:44:40,-22.5486,-47.9139,72.66,85,100,9.93
513,Peniche,PT,2023-01-04 12:44:40,39.3558,-9.3811,59.94,54,13,4.88
514,Marawi,PH,2023-01-04 12:44:40,7.9986,124.2928,68.54,97,100,1.9
515,Gondar,ET,2023-01-04 12:44:41,12.6,37.4667,73.89,23,99,5.64
516,Umm Kaddadah,SD,2023-01-04 12:44:41,13.6017,26.6876,80.92,18,3,17.69
517,Praia Da Vitoria,PT,2023-01-04 12:44:42,38.7333,-27.0667,62.85,82,40,23.35
518,Kuandian,CN,2023-01-04 12:44:42,40.7286,124.7847,9.86,83,10,3.0
519,Margate,GB,2023-01-04 12:44:42,51.3813,1.3862,56.88,77,100,8.01
520,Lincoln,US,2023-01-04 12:39:54,40.8,-96.667,30.29,83,75,14.97
521,Batticaloa,LK,2023-01-04 12:44:43,7.7102,81.6924,77.74,79,77,13.4
522,Qixingtai,CN,2023-01-04 12:44:43,30.4135,111.8874,50.77,35,67,4.43
523,Peace River,CA,2023-01-04 12:44:44,56.2501,-117.286,5.65,97,0,8.05
524,Moyale,KE,2023-01-04 12:44:44,3.5167,39.0584,86.05,19,0,19.17
525,San Matias,BO,2023-01-04 12:44:44,-16.3667,-58.4,74.03,95,100,7.56
526,Bhatkal,IN,2023-01-04 12:44:45,13.9667,74.5667,78.64,72,0,6.44
527,Mayo,US,2023-01-04 12:44:16,38.8876,-76.5119,60.15,90,0,4.61
528,Ampanihy,MG,2023-01-04 12:44:45,-24.7,44.75,73.81,81,100,5.21
529,Znamenskoye,RU,2023-01-04 12:44:45,57.1281,73.8282,13.59,97,96,3.91
530,Belomorsk,RU,2023-01-04 12:44:46,64.5232,34.7668,22.62,81,100,15.39
531,Sansepolcro,IT,2023-01-04 12:44:46,43.5747,12.143,56.93,73,100,0.76
532,Mount Isa,AU,2023-01-04 12:44:46,-20.7333,139.5,78.57,83,100,8.05
533,Kenai,US,2023-01-04 12:44:47,60.5544,-151.2583,32.05,64,20,28.77
534,Sumbe,AO,2023-01-04 12:44:47,-11.2061,13.8437,84.07,67,18,11.3
535,Umm Bab,QA,2023-01-04 12:44:47,25.2142,50.8072,71.49,59,95,8.1
536,Groningen,NL,2023-01-04 12:42:46,53.25,6.75,55.02,90,100,20.71
537,Petrolina,BR,2023-01-04 12:44:48,-9.3986,-40.5008,80.65,78,75,9.22
538,Lata,PT,2023-01-04 12:44:48,40.1629,-8.3327,61.07,44,58,1.72
539,Pleasant Point,NZ,2023-01-04 12:44:49,-44.2667,171.1333,63.28,96,100,1.19
540,Thinadhoo,MV,2023-01-04 12:44:49,0.5333,72.9333,80.83,67,100,9.48
541,Manokwari,ID,2023-01-04 12:44:49,-0.8667,134.0833,80.47,83,100,7.34
542,East Wenatchee,US,2023-01-04 12:44:49,47.4157,-120.2931,33.85,93,100,0.0
543,Boralday,KZ,2023-01-04 12:44:50,43.3578,76.8594,31.86,93,75,2.24
544,Soyo,AO,2023-01-04 12:44:50,-6.1349,12.3689,83.3,72,100,9.57
545,Nokaneng,BW,2023-01-04 12:44:50,-19.6667,22.2667,82.22,49,100,13.38
546,Anzio,IT,2023-01-04 12:44:51,41.4853,12.6179,65.01,67,100,1.52
547,Atbasar,KZ,2023-01-04 12:44:51,51.8,68.3333,22.78,95,100,16.71
548,Nuuk,GL,2023-01-04 12:44:51,64.1835,-51.7216,16.41,48,20,9.22
549,Urucara,BR,2023-01-04 12:44:52,-2.5364,-57.76,77.81,91,84,2.64
550,Aklavik,CA,2023-01-04 12:44:52,68.2191,-135.0107,-6.92,100,88,0.47
551,Shebunino,RU,2023-01-04 12:44:52,46.4339,141.8603,21.7,64,100,15.86
552,Kununurra,AU,2023-01-04 12:45:53,-15.7667,128.7333,80.58,89,75,0.0
553,Batala,IN,2023-01-04 12:45:53,31.8186,75.2028,49.78,43,0,3.8
554,Canala,NC,2023-01-04 12:45:54,-21.5333,165.95,75.13,80,40,3.56
555,Turtas,RU,2023-01-04 12:45:54,58.9417,69.1325,9.28,96,100,6.24
556,Half Moon Bay,US,2023-01-04 12:45:54,37.4636,-122.4286,54.45,92,100,12.66
557,Kirakira,SB,2023-01-04 12:45:55,-10.4544,161.9205,78.53,90,100,3.38
558,Puerto Madero,MX,2023-01-04 12:45:55,14.7208,-92.4215,75.76,82,1,6.89
559,Isangel,VU,2023-01-04 12:45:55,-19.55,169.2667,80.71,83,75,2.3
560,Tandil,AR,2023-01-04 12:45:56,-37.3217,-59.1332,76.68,39,4,7.27
561,Fort-Shevchenko,KZ,2023-01-04 12:45:56,44.5086,50.263,43.2,87,15,7.25
562,Kargopol,RU,2023-01-04 12:45:56,61.5071,38.9456,10.33,94,100,7.36
563,Chumikan,RU,2023-01-04 12:45:56,54.7183,135.315,-7.42,83,75,19.28
564,Cabadiangan,PH,2023-01-04 12:45:57,9.7531,122.4739,76.5,87,100,4.83
565,Vorukh,TJ,2023-01-04 12:45:57,39.8494,70.5838,31.82,71,51,7.38
